zone_id,date,air_quality_index
Z001,2025-03-31,73.28426776826078
Z002,2025-01-01,104.60792822399931
Z002,2025-01-02,56.061574686451955
Z002,2025-01-03,49.22881776791423
Z002,2025-01-04,10.075448646568368
Z002,2025-01-05,13.44029119032702
Z002,2025-01-06,147.35032968537388
Z002,2025-01-07,2.184220621124905
Z002,2025-01-08,89.1234693691173
Z002,2025-01-09,31.831724208461264
Z002,2025-01-10,23.99260438339435
Z002,2025-01-11,69.43043920502089
Z002,2025-01-12,16.693529855717397
Z002,2025-01-13,19.57504924948222
Z002,2025-01-14,2.5866691335072742
Z002,2025-01-15,5.998976729045136
Z002,2025-01-16,43.10322173704878
Z002,2025-01-17,79.39326637241841
Z002,2025-01-18,
Z002,2025-01-19,93.19782267857052
Z002,2025-01-20,4.487832216187298
Z002,2025-01-21,56.06991325968574
Z002,2025-01-22,96.08756853670491
Z002,2025-01-23,146.07173223198456
Z002,2025-01-24,26.62142219147805
Z002,2025-01-25,7.577188853745803
Z002,2025-01-26,146.52721698893424
Z002,2025-01-27,85.67332237032335
Z002,2025-01-28,149.10011077989464
Z002,2025-01-29,41.101921421308994
Z002,2025-01-30,53.500453393389805
Z002,2025-01-31,60.00225172689378
Z002,2025-02-01,9.489690154339609
Z002,2025-02-02,35.769940776903134
Z002,2025-02-03,25.412708131088944
Z002,2025-02-04,89.96802709613021
Z002,2025-02-05,
Z002,2025-02-06,73.33595570853336
Z002,2025-02-07,78.70699782950341
Z002,2025-02-08,114.35145447557498
Z002,2025-02-09,61.27578769309115
Z002,2025-02-10,13.828769487119885
Z002,2025-02-11,80.60950274207636
Z002,2025-02-12,110.36227113478542
Z002,2025-02-13,89.62129059816561
Z002,2025-02-14,87.32532713762524
Z002,2025-02-15,112.98150404982019
Z002,2025-02-16,118.94559657422816
Z002,2025-02-17,39.52988572586455
Z002,2025-02-18,87.07145742993521
Z002,2025-02-19,124.19286501825977
Z002,2025-02-20,108.44495648924334
Z002,2025-02-21,57.36246634672626
Z002,2025-02-22,87.16154928797599
Z002,2025-02-23,70.18069735141113
Z002,2025-02-24,99.58992483455098
Z002,2025-02-25,76.8719232027777
Z002,2025-02-26,2.2731045865136856
Z002,2025-02-27,112.92768359413985
Z002,2025-02-28,103.07386787659968
Z002,2025-03-01,96.59443149019121
Z002,2025-03-02,109.77400639415258
Z002,2025-03-03,141.11298517549258
Z002,2025-03-04,110.18022660139843
Z002,2025-03-05,55.751874156856296
Z002,2025-03-06,14.346827722548477
Z002,2025-03-07,105.19175676174943
Z002,2025-03-08,12.584455678398253
Z002,2025-03-09,84.5508184203887
Z002,2025-03-10,
Z002,2025-03-11,82.98762429744961
Z002,2025-03-12,128.92463637818855
Z002,2025-03-13,128.55926977175014
Z002,2025-03-14,50.58078380652909
Z002,2025-03-15,
Z002,2025-03-16,67.01516128714695
Z002,2025-03-17,127.00789893600731
Z002,2025-03-18,62.288373905227886
Z002,2025-03-19,62.87686262440858
Z002,2025-03-20,99.47704561344119
Z002,2025-03-21,72.09955677805654
Z002,2025-03-22,33.53184670640793
Z002,2025-03-23,55.851252855212934
Z002,2025-03-24,125.44583544708033
Z002,2025-03-25,141.57282520847062
Z002,2025-03-26,23.79184627294744
Z002,2025-03-27,23.54466782021291
Z002,2025-03-28,133.08124997810518
Z002,2025-03-29,
Z002,2025-03-30,145.66708862902982
Z002,2025-03-31,18.18233716892394
Z003,2025-01-01,130.2329484854948
Z003,2025-01-02,51.03896221505694
Z003,2025-01-03,63.69971933240217
Z003,2025-01-04,40.43855675691159
Z003,2025-01-05,82.12915826442561
Z003,2025-01-06,58.833399798571214
Z003,2025-01-07,
Z003,2025-01-08,64.89053178052153
Z003,2025-01-09,16.363605272533345
Z003,2025-01-10,123.39390874467638
Z003,2025-01-11,149.6039631974316
Z003,2025-01-12,121.36657417800303
Z003,2025-01-13,58.11497908060724
Z003,2025-01-14,43.63980422914468
Z003,2025-01-15,139.3800570460844
Z003,2025-01-16,73.941840242631
Z003,2025-01-17,2.8850529462266348
Z003,2025-01-18,49.39664028388354
Z003,2025-01-19,69.29154166243617
Z003,2025-01-20,
Z003,2025-01-21,109.144699022749
Z003,2025-01-22,134.48157350353347
Z003,2025-01-23,64.79364818461987
Z003,2025-01-24,124.60212260395932
Z003,2025-01-25,19.706875892662833
Z003,2025-01-26,0.5564357719737845
Z003,2025-01-27,67.21786956347371
Z003,2025-01-28,
Z003,2025-01-29,29.34977487331782
Z003,2025-01-30,45.74131625458956
Z003,2025-01-31,30.233850100306004
Z003,2025-02-01,90.54011733662908
Z003,2025-02-02,98.00213438900778
Z003,2025-02-03,126.0047935616638
Z003,2025-02-04,
Z003,2025-02-05,80.97736873754909
Z003,2025-02-06,147.8932324994548
Z003,2025-02-07,120.46950828003676
Z003,2025-02-08,18.57099572452955
Z003,2025-02-09,5.977874024179536
Z003,2025-02-10,
Z003,2025-02-11,114.38136726734201
Z003,2025-02-12,131.33677475457273
Z003,2025-02-13,46.5170521310503
Z003,2025-02-14,
Z003,2025-02-15,143.804424810065
Z003,2025-02-16,131.77826141352008
Z003,2025-02-17,44.33228043677834
Z003,2025-02-18,
Z003,2025-02-19,63.507207909342924
Z003,2025-02-20,13.94415870713967
Z003,2025-02-21,0.328301694080968
Z003,2025-02-22,33.01819662960068
Z003,2025-02-23,104.87474297796933
Z003,2025-02-24,9.32827411620406
Z003,2025-02-25,42.946250853026555
Z003,2025-02-26,80.95503475706347
Z003,2025-02-27,69.546659018824
Z003,2025-02-28,122.99649816453962
Z003,2025-03-01,108.93086825851893
Z003,2025-03-02,149.80804248921166
Z003,2025-03-03,58.51677002654384
Z003,2025-03-04,46.49102187706517
Z003,2025-03-05,69.88319980170498
Z003,2025-03-06,94.61032785961434
Z003,2025-03-07,36.860640192782476
Z003,2025-03-08,
Z003,2025-03-09,128.6325063874716
Z003,2025-03-10,120.3318740369298
Z003,2025-03-11,
Z003,2025-03-12,57.20904331530766
Z003,2025-03-13,78.14962299895322
Z003,2025-03-14,75.79577927038142
Z003,2025-03-15,74.88413992929733
Z003,2025-03-16,108.89923306172767
Z003,2025-03-17,101.83422859959431
Z003,2025-03-18,0.9313063490541451
Z003,2025-03-19,128.91346601071646
Z003,2025-03-20,16.78725318402514
Z003,2025-03-21,3.565427714473296
Z003,2025-03-22,49.559771207267545
Z003,2025-03-23,137.6980806173121
Z003,2025-03-24,1.3941109576998012
Z003,2025-03-25,
Z003,2025-03-26,55.637265519310866
Z003,2025-03-27,120.82294561080923
Z003,2025-03-28,
Z003,2025-03-29,85.31345059963276
Z003,2025-03-30,103.25764029375175
Z003,2025-03-31,31.407782920192993
Z004,2025-01-01,109.35078474111819
Z004,2025-01-02,91.73231854178027
Z004,2025-01-03,143.3698995956551
Z004,2025-01-04,78.95210964462797
Z004,2025-01-05,109.81881790787236
Z004,2025-01-06,102.83001253200113
Z004,2025-01-07,72.25270446817562
Z004,2025-01-08,110.49109162172203
Z004,2025-01-09,
Z004,2025-01-10,132.67189142437306
Z004,2025-01-11,147.16259233086984
Z004,2025-01-12,35.56570044281433
Z004,2025-01-13,68.78946832270317
Z004,2025-01-14,129.62914036141802
Z004,2025-01-15,149.6068489754636
Z004,2025-01-16,29.38595206417261
Z004,2025-01-17,55.878810683450446
Z004,2025-01-18,134.51914319640545
Z004,2025-01-19,2.8167863068026824
Z004,2025-01-20,0.0829980257608387
Z004,2025-01-21,2.9442159510202517
Z004,2025-01-22,118.22622317566002
Z004,2025-01-23,52.49448901660888
Z004,2025-01-24,42.54316707265874
Z004,2025-01-25,20.333525169315948
Z004,2025-01-26,
Z004,2025-01-27,109.88146786704347
Z004,2025-01-28,133.87892812868907
Z004,2025-01-29,97.2892212727945
Z004,2025-01-30,49.32629741860865
Z004,2025-01-31,
Z004,2025-02-01,122.56210228019994
Z004,2025-02-02,64.3930393792763
Z004,2025-02-03,86.37184252103542
Z004,2025-02-04,102.44222913629477
Z004,2025-02-05,76.22284892433582
Z004,2025-02-06,74.21607158987933
Z004,2025-02-07,39.99432917197621
Z004,2025-02-08,40.78720476050502
Z004,2025-02-09,8.763939906911972
Z004,2025-02-10,98.37847089692688
Z004,2025-02-11,147.3469575528179
Z004,2025-02-12,19.804797964256366
Z004,2025-02-13,91.3406504346526
Z004,2025-02-14,42.48558235414387
Z004,2025-02-15,56.99501769926126
Z004,2025-02-16,67.32642172244338
Z004,2025-02-17,29.736890360484136
Z004,2025-02-18,72.71616851273443
Z004,2025-02-19,1.0891003382926645
Z004,2025-02-20,120.33654407261785
Z004,2025-02-21,53.646476051723155
Z004,2025-02-22,17.4677316256114
Z004,2025-02-23,
Z004,2025-02-24,
Z004,2025-02-25,79.15850302792232
Z004,2025-02-26,4.265417515164588
Z004,2025-02-27,132.27226843938718
Z004,2025-02-28,97.93989712997819
Z004,2025-03-01,
Z004,2025-03-02,2.5582676479714905
Z004,2025-03-03,92.88622053210396
Z004,2025-03-04,43.89333079548186
Z004,2025-03-05,134.31837525843
Z004,2025-03-06,45.11091640778022
Z004,2025-03-07,92.24252891938853
Z004,2025-03-08,10.461680722165672
Z004,2025-03-09,89.12393474398391
Z004,2025-03-10,29.653013496519936
Z004,2025-03-11,80.91016821747081
Z004,2025-03-12,113.79174836681764
Z004,2025-03-13,
Z004,2025-03-14,138.85772186817374
Z004,2025-03-15,37.112837447343644
Z004,2025-03-16,35.38683554098851
Z004,2025-03-17,11.458623665272816
Z004,2025-03-18,135.58847938647008
Z004,2025-03-19,96.0793283518895
Z004,2025-03-20,146.72120736342325
Z004,2025-03-21,41.06597780005653
Z004,2025-03-22,
Z004,2025-03-23,135.31090121761648
Z004,2025-03-24,104.1266887141999
Z004,2025-03-25,142.01008088494243
Z004,2025-03-26,19.8009752802613
Z004,2025-03-27,79.41285743520643
Z004,2025-03-28,9.710780846129019
Z004,2025-03-29,124.17939312477966
Z004,2025-03-30,102.43945327235953
Z004,2025-03-31,27.64755051575448
Z005,2025-01-01,54.86920635591229
Z005,2025-01-02,128.25723044651167
Z005,2025-01-03,27.369337095592833
Z005,2025-01-04,
Z005,2025-01-05,8.669404087092092
Z005,2025-01-06,70.16979217524046
Z005,2025-01-07,110.19450331451046
Z005,2025-01-08,79.28374706677572
Z005,2025-01-09,141.00147185690705
Z005,2025-01-10,
Z005,2025-01-11,
Z005,2025-01-12,35.520881383910194
Z005,2025-01-13,26.447683753499085
Z005,2025-01-14,3.4267312056441455
Z005,2025-01-15,120.23050466379189
Z005,2025-01-16,54.43643496528045
Z005,2025-01-17,36.21920271013561
Z005,2025-01-18,78.87031368048056
Z005,2025-01-19,76.22119396278221
Z005,2025-01-20,89.97689851233454
Z005,2025-01-21,
Z005,2025-01-22,31.709900522250617
Z005,2025-01-23,127.41384285181006
Z005,2025-01-24,
Z005,2025-01-25,1.5110447025935336
Z005,2025-01-26,19.444469070215252
Z005,2025-01-27,1.5234960919057072
Z005,2025-01-28,91.20414106901403
Z005,2025-01-29,74.24575251298509
Z005,2025-01-30,114.84539729576065
Z005,2025-01-31,147.56227073468835
Z005,2025-02-01,25.540834609035635
Z005,2025-02-02,110.74832993175089
Z005,2025-02-03,3.4414761485611067
Z005,2025-02-04,43.40140652409974
Z005,2025-02-05,76.73117561588386
Z005,2025-02-06,134.5519049257789
Z005,2025-02-07,109.25749388859361
Z005,2025-02-08,25.926243284641014
Z005,2025-02-09,43.60964668456349
Z005,2025-02-10,10.839979005063432
Z005,2025-02-11,48.50466023862307
Z005,2025-02-12,24.1868792859637
Z005,2025-02-13,
Z005,2025-02-14,98.7975029637367
Z005,2025-02-15,0.46654524270292597
Z005,2025-02-16,48.32171448086285
Z005,2025-02-17,65.88598560612573
Z005,2025-02-18,144.2953194950608
Z005,2025-02-19,11.180600128878575
Z005,2025-02-20,70.12792971793279
Z005,2025-02-21,58.0016717961639
Z005,2025-02-22,113.33339743816713
Z005,2025-02-23,18.64603631398454
Z005,2025-02-24,45.60933196410289
Z005,2025-02-25,131.77087366308663
Z005,2025-02-26,99.38608115960716
Z005,2025-02-27,111.15899750592475
Z005,2025-02-28,102.24131542501135
Z005,2025-03-01,20.0460424724339
Z005,2025-03-02,28.06474964958296
Z005,2025-03-03,25.026188922595434
Z005,2025-03-04,77.02439407478543
Z005,2025-03-05,64.85149458693115
Z005,2025-03-06,103.74841812687566
Z005,2025-03-07,55.937215693391245
Z005,2025-03-08,96.29603823825043
Z005,2025-03-09,90.58654983710285
Z005,2025-03-10,
Z005,2025-03-11,60.08251255383125
Z005,2025-03-12,
Z005,2025-03-13,139.11279823992325
Z005,2025-03-14,54.146893365890136
Z005,2025-03-15,21.36817401964619
Z005,2025-03-16,132.6840639605845
Z005,2025-03-17,99.94405551584634
Z005,2025-03-18,20.80885906013329
Z005,2025-03-19,146.00535727793502
Z005,2025-03-20,46.37783493027452
Z005,2025-03-21,96.48125641095427
Z005,2025-03-22,
Z005,2025-03-23,44.217635766196196
Z005,2025-03-24,134.644537470756
Z005,2025-03-25,140.24542413840348
Z005,2025-03-26,94.15726739740562
Z005,2025-03-27,32.5131863588586
Z005,2025-03-28,6.449512822544712
Z005,2025-03-29,84.75987630364075
Z005,2025-03-30,
Z005,2025-03-31,57.225369677018804
Z006,2025-01-01,0.027881411523561495
Z006,2025-01-02,92.28219335234245
Z006,2025-01-03,24.200409700963053
Z006,2025-01-04,8.569782288469185
Z006,2025-01-05,79.10118941484262
Z006,2025-01-06,79.16998142838105
Z006,2025-01-07,127.0556602865091
Z006,2025-01-08,46.71597959332226
Z006,2025-01-09,149.92314734076882
Z006,2025-01-10,70.94265258118891
Z006,2025-01-11,99.91226028756074
Z006,2025-01-12,136.28101957757485
Z006,2025-01-13,26.75772027896535
Z006,2025-01-14,101.42082230799672
Z006,2025-01-15,86.73476046181808
Z006,2025-01-16,76.6636087679123
Z006,2025-01-17,
Z006,2025-01-18,97.97778593381142
Z006,2025-01-19,28.522233362569054
Z006,2025-01-20,
Z006,2025-01-21,51.44285275648775
Z006,2025-01-22,
Z006,2025-01-23,1.576011785127357
Z006,2025-01-24,100.33882583112093
Z006,2025-01-25,31.19763041881236
Z006,2025-01-26,96.18459743039995
Z006,2025-01-27,5.852243097777593
Z006,2025-01-28,55.697518186068514
Z006,2025-01-29,148.6841232228738
Z006,2025-01-30,3.266323801885801
Z006,2025-01-31,20.842230222344405
Z006,2025-02-01,128.3620694905449
Z006,2025-02-02,46.31173166001643
Z006,2025-02-03,19.952879520307015
Z006,2025-02-04,60.29091835151454
Z006,2025-02-05,130.09131229796478
Z006,2025-02-06,30.271526793627757
Z006,2025-02-07,140.51993218994943
Z006,2025-02-08,148.89131615480193
Z006,2025-02-09,83.4199970591478
Z006,2025-02-10,103.99946906788138
Z006,2025-02-11,74.07210084613953
Z006,2025-02-12,115.33468316423297
Z006,2025-02-13,107.36396290375188
Z006,2025-02-14,122.88868738355761
Z006,2025-02-15,99.53663603420786
Z006,2025-02-16,102.1817940353048
Z006,2025-02-17,65.70441288103346
Z006,2025-02-18,94.76202872802688
Z006,2025-02-19,94.21174686726819
Z006,2025-02-20,41.70938922203966
Z006,2025-02-21,139.11472800495588
Z006,2025-02-22,95.99305462393758
Z006,2025-02-23,88.25500444493994
Z006,2025-02-24,97.91149741078654
Z006,2025-02-25,123.7001439547061
Z006,2025-02-26,149.16648191798103
Z006,2025-02-27,52.746989013774105
Z006,2025-02-28,127.58734298602968
Z006,2025-03-01,50.13187416209929
Z006,2025-03-02,142.88054569749002
Z006,2025-03-03,145.7779549217302
Z006,2025-03-04,101.19920615747876
Z006,2025-03-05,24.583159651316745
Z006,2025-03-06,140.61863099270408
Z006,2025-03-07,12.565135493386009
Z006,2025-03-08,3.2829866835711154
Z006,2025-03-09,27.4156364091782
Z006,2025-03-10,97.66282600989635
Z006,2025-03-11,34.98051640392653
Z006,2025-03-12,94.26348863476063
Z006,2025-03-13,42.51551570860838
Z006,2025-03-14,35.269966069867344
Z006,2025-03-15,97.21386091892606
Z006,2025-03-16,140.84504354219192
Z006,2025-03-17,130.81320852138788
Z006,2025-03-18,15.706538979342099
Z006,2025-03-19,56.59065709508474
Z006,2025-03-20,104.82951109165776
Z006,2025-03-21,55.861962734579556
Z006,2025-03-22,139.4643148257511
Z006,2025-03-23,18.50191765403992
Z006,2025-03-24,
Z006,2025-03-25,143.8727033221902
Z006,2025-03-26,2.792370239160852
Z006,2025-03-27,41.90546791098028
Z006,2025-03-28,
Z006,2025-03-29,125.18082168436963
Z006,2025-03-30,90.89647652911869
Z006,2025-03-31,99.58774623473134
Z007,2025-01-01,8.5151410223402
Z007,2025-01-02,8.939066855527889
Z007,2025-01-03,21.23053932083953
Z007,2025-01-04,130.97432040706727
Z007,2025-01-05,102.42838958456082
Z007,2025-01-06,51.66951070747711
Z007,2025-01-07,19.304866921256846
Z007,2025-01-08,76.48576942310675
Z007,2025-01-09,5.934228165838462
Z007,2025-01-10,115.41856201881475
Z007,2025-01-11,144.64373712059594
Z007,2025-01-12,79.4121067439407
Z007,2025-01-13,11.456576702984812
Z007,2025-01-14,121.0259308085778
Z007,2025-01-15,115.1417863998513
Z007,2025-01-16,125.15302430740817
Z007,2025-01-17,70.53845374297727
Z007,2025-01-18,24.536980895353743
Z007,2025-01-19,
Z007,2025-01-20,92.10424234046825
Z007,2025-01-21,50.46728131411539
Z007,2025-01-22,31.989720304301606
Z007,2025-01-23,118.02428832926651
Z007,2025-01-24,125.23315773774299
Z007,2025-01-25,146.40580275983086
Z007,2025-01-26,75.35172093208404
Z007,2025-01-27,145.63951503324245
Z007,2025-01-28,
Z007,2025-01-29,75.86325565696464
Z007,2025-01-30,147.15039085035193
Z007,2025-01-31,104.80850457918075
Z007,2025-02-01,77.50676513215919
Z007,2025-02-02,86.54287377564316
Z007,2025-02-03,54.0977776069677
Z007,2025-02-04,36.569464714238634
Z007,2025-02-05,15.088391228776498
Z007,2025-02-06,100.69562615366347
Z007,2025-02-07,38.65356423811789
Z007,2025-02-08,116.8909770850189
Z007,2025-02-09,32.0757196035234
Z007,2025-02-10,12.51440199687775
Z007,2025-02-11,19.694616139645827
Z007,2025-02-12,122.69815973700761
Z007,2025-02-13,115.31306152011098
Z007,2025-02-14,96.51893775458136
Z007,2025-02-15,136.20247540203
Z007,2025-02-16,57.72314840417114
Z007,2025-02-17,110.82535642506147
Z007,2025-02-18,10.787787865041665
Z007,2025-02-19,57.39030283438023
Z007,2025-02-20,98.59440242987677
Z007,2025-02-21,112.8095189005829
Z007,2025-02-22,67.76953693265156
Z007,2025-02-23,45.3587277936512
Z007,2025-02-24,132.53525501498075
Z007,2025-02-25,94.90445179320145
Z007,2025-02-26,74.1628206179012
Z007,2025-02-27,
Z007,2025-02-28,
Z007,2025-03-01,49.11116627730059
Z007,2025-03-02,37.159379430280644
Z007,2025-03-03,112.28970100917002
Z007,2025-03-04,97.81475582285569
Z007,2025-03-05,80.71202198915091
Z007,2025-03-06,69.15881309301722
Z007,2025-03-07,33.46259523709734
Z007,2025-03-08,114.19895357960316
Z007,2025-03-09,141.16839040817993
Z007,2025-03-10,79.60244777227062
Z007,2025-03-11,84.79360727442682
Z007,2025-03-12,101.79358468885005
Z007,2025-03-13,131.09995045002023
Z007,2025-03-14,74.91499733590095
Z007,2025-03-15,18.773848789041818
Z007,2025-03-16,104.51081207014037
Z007,2025-03-17,13.609847335296354
Z007,2025-03-18,90.55120987329462
Z007,2025-03-19,142.13217105338242
Z007,2025-03-20,
Z007,2025-03-21,127.80509584532295
Z007,2025-03-22,123.06048051623674
Z007,2025-03-23,131.4566995963311
Z007,2025-03-24,49.603199375855645
Z007,2025-03-25,60.59138379727206
Z007,2025-03-26,14.44152130325403
Z007,2025-03-27,46.413746094929095
Z007,2025-03-28,131.00149348256357
Z007,2025-03-29,34.116423900028344
Z007,2025-03-30,86.0245193043826
Z007,2025-03-31,35.2749191252434
Z008,2025-01-01,
Z008,2025-01-02,103.56558575379988
Z008,2025-01-03,22.66360315652951
Z008,2025-01-04,123.00650544071095
Z008,2025-01-05,60.12814010631418
Z008,2025-01-06,145.74775696272627
Z008,2025-01-07,
Z008,2025-01-08,38.04841616688525
Z008,2025-01-09,35.36272898552289
Z008,2025-01-10,28.982000690006803
Z008,2025-01-11,86.0563247233953
Z008,2025-01-12,88.13337564831498
Z008,2025-01-13,
Z008,2025-01-14,
Z008,2025-01-15,89.17342671599945
Z008,2025-01-16,17.706928113672788
Z008,2025-01-17,73.37077672113655
Z008,2025-01-18,21.48375171573045
Z008,2025-01-19,146.67487104682812
Z008,2025-01-20,58.48205183170556
Z008,2025-01-21,73.2762735048544
Z008,2025-01-22,87.38885385343491
Z008,2025-01-23,112.29560305019388
Z008,2025-01-24,1.9541312209540473
Z008,2025-01-25,48.17579958819914
Z008,2025-01-26,120.53964009024362
Z008,2025-01-27,97.4246638567791
Z008,2025-01-28,76.29388301553816
Z008,2025-01-29,19.46855189318706
Z008,2025-01-30,132.10064816907305
Z008,2025-01-31,78.332874319873
Z008,2025-02-01,102.03071628350597
Z008,2025-02-02,74.98907911662839
Z008,2025-02-03,19.236371966819547
Z008,2025-02-04,2.7168616738345586
Z008,2025-02-05,148.7828880196338
Z008,2025-02-06,139.47067889155755
Z008,2025-02-07,93.2815226206641
Z008,2025-02-08,96.71880314947283
Z008,2025-02-09,5.21488039270579
Z008,2025-02-10,125.10196052368963
Z008,2025-02-11,19.162821430581673
Z008,2025-02-12,58.11364949431318
Z008,2025-02-13,69.14883205121993
Z008,2025-02-14,78.41885380411314
Z008,2025-02-15,78.72426279140166
Z008,2025-02-16,85.32033646521313
Z008,2025-02-17,6.125519618062686
Z008,2025-02-18,28.504200926472862
Z008,2025-02-19,1.4891935690140967
Z008,2025-02-20,28.038067814411534
Z008,2025-02-21,103.26124720733557
Z008,2025-02-22,42.974333013415
Z008,2025-02-23,36.43903441269605
Z008,2025-02-24,66.51800756409322
Z008,2025-02-25,36.02829468113401
Z008,2025-02-26,39.66652169413373
Z008,2025-02-27,97.75673199296546
Z008,2025-02-28,136.5095058453347
Z008,2025-03-01,83.53462893766878
Z008,2025-03-02,30.89915316532573
Z008,2025-03-03,99.6977010640849
Z008,2025-03-04,1.3739855647202537
Z008,2025-03-05,57.980546904749566
Z008,2025-03-06,25.58860953014023
Z008,2025-03-07,16.612133708914723
Z008,2025-03-08,25.277413973938508
Z008,2025-03-09,66.3295182670912
Z008,2025-03-10,85.40771942131923
Z008,2025-03-11,107.55889471292681
Z008,2025-03-12,17.07142976621121
Z008,2025-03-13,
Z008,2025-03-14,
Z008,2025-03-15,74.6660496146957
Z008,2025-03-16,93.10518473535723
Z008,2025-03-17,39.070223877799606
Z008,2025-03-18,10.411023325827895
Z008,2025-03-19,106.27173887506827
Z008,2025-03-20,34.527007557004744
Z008,2025-03-21,79.01820279921206
Z008,2025-03-22,44.109406925823485
Z008,2025-03-23,145.04884273960604
Z008,2025-03-24,93.90118361055347
Z008,2025-03-25,75.87803595823685
Z008,2025-03-26,49.10737689534279
Z008,2025-03-27,113.62579145063829
Z008,2025-03-28,102.81113215407208
Z008,2025-03-29,20.108153209225758
Z008,2025-03-30,123.2996611824711
Z008,2025-03-31,142.94786497581669
Z009,2025-01-01,10.611658316283872
Z009,2025-01-02,50.27575848746982
Z009,2025-01-03,60.89570074201415
Z009,2025-01-04,0.7592762338729186
Z009,2025-01-05,113.61329300624983
Z009,2025-01-06,148.96822537455185
Z009,2025-01-07,60.444419295712066
Z009,2025-01-08,74.34016471607231
Z009,2025-01-09,64.83207279343866
Z009,2025-01-10,135.41925162137085
Z009,2025-01-11,13.604404398395397
Z009,2025-01-12,67.88103247921737
Z009,2025-01-13,117.36731657489192
Z009,2025-01-14,149.231813274975
Z009,2025-01-15,120.1003748037883
Z009,2025-01-16,123.97644042682126
Z009,2025-01-17,2.9884776289870185
Z009,2025-01-18,120.13974807646065
Z009,2025-01-19,130.2628940602392
Z009,2025-01-20,121.1142307486983
Z009,2025-01-21,93.47951046470445
Z009,2025-01-22,62.094857372947935
Z009,2025-01-23,29.58792071028102
Z009,2025-01-24,144.2292137847153
Z009,2025-01-25,47.212767825193104
Z009,2025-01-26,51.724983231418925
Z009,2025-01-27,42.644257592711604
Z009,2025-01-28,
Z009,2025-01-29,90.02921721208959
Z009,2025-01-30,128.26007444132074
Z009,2025-01-31,27.073716200689972
Z009,2025-02-01,111.39410548248323
Z009,2025-02-02,121.55687200148883
Z009,2025-02-03,60.42244991855208
Z009,2025-02-04,131.9076328563676
